trip_id,rider_usage_codes,count_code_0,count_code_2,count_code_3
70217003302224-JUNE23,['0'],1,0,0
70217003302253-JUNE23,['0'],1,0,0
70217003302323-JUNE23,['0'],1,0,0
70217003302356-JUNE23,['0'],1,0,0
70217003302433-JUNE23,['0'],1,0,0
70217003322533-JUNE23,['0'],1,0,0
70217003322632-JUNE23,['0'],1,0,0
70222000800429-JUNE23,['0'],1,0,0
70222000800529-JUNE23,['0'],1,0,0
70222000800628-JUNE23,['0'],1,0,0
70222000800728-JUNE23,['0'],1,0,0
70222000800827-JUNE23,['0'],1,0,0
70222000800926-JUNE23,['0'],1,0,0
70222000801024-JUNE23,['0'],1,0,0
70222000801123-JUNE23,['0'],1,0,0
70222000801223-JUNE23,['0'],1,0,0
70222000801322-JUNE23,['0'],1,0,0
70222000801423-JUNE23,['0'],1,0,0
70222000801523-JUNE23,['0'],1,0,0
70222000801623-JUNE23,['0'],1,0,0
70222000801723-JUNE23,['0'],1,0,0
70222000801825-JUNE23,['0'],1,0,0
70222000801925-JUNE23,['0'],1,0,0
70222000802026-JUNE23,['0'],1,0,0
70222000802126-JUNE23,['0'],1,0,0
70222000802228-JUNE23,['0'],1,0,0
70222000810454-JUNE23,['0'],1,0,0
70222000810551-JUNE23,['0'],1,0,0
70222000810651-JUNE23,['0'],1,0,0
70222000810750-JUNE23,['0'],1,0,0
70222000810849-JUNE23,['0'],1,0,0
70222000810948-JUNE23,['0'],1,0,0
70222000811047-JUNE23,['0'],1,0,0
70222000811147-JUNE23,['0'],1,0,0
70222000811247-JUNE23,['0'],1,0,0
70222000811347-JUNE23,['0'],1,0,0
70222000811447-JUNE23,['0'],1,0,0
70222000811547-JUNE23,['0'],1,0,0
70222000811647-JUNE23,['0'],1,0,0
70222000811748-JUNE23,['0'],1,0,0
70222000811849-JUNE23,['0'],1,0,0
70222000811950-JUNE23,['0'],1,0,0
70222000812051-JUNE23,['0'],1,0,0
70222000812151-JUNE23,['0'],1,0,0
70222000812252-JUNE23,['0'],1,0,0
70222000812354-JUNE23,['0'],1,0,0
70232000890433-JUNE23,['0' '2'],1,1,0
70232000890525-JUNE23,['0' '2'],1,1,0
70232000890556-JUNE23,['0' '2'],1,1,0
70232000890625-JUNE23,['0' '2'],1,1,0
70232000890655-JUNE23,['0' '2'],1,1,0
70232000890725-JUNE23,['0' '2'],1,1,0
70232000890754-JUNE23,['0' '2'],1,1,0
70232000890823-JUNE23,['0' '2'],1,1,0
70232000890852-JUNE23,['0' '2'],1,1,0
70232000890921-JUNE23,['0' '2'],1,1,0
70232000890951-JUNE23,['0' '2'],1,1,0
70232000891021-JUNE23,['0' '2'],1,1,0
70232000891051-JUNE23,['0' '2'],1,1,0
70232000891121-JUNE23,['0' '2'],1,1,0
70232000891151-JUNE23,['0' '2'],1,1,0
70232000891221-JUNE23,['0' '2'],1,1,0
70232000891251-JUNE23,['0' '2'],1,1,0
70232000891321-JUNE23,['0' '2'],1,1,0
70232000891350-JUNE23,['0' '2'],1,1,0
70232000891420-JUNE23,['0' '2'],1,1,0
70232000891450-JUNE23,['0' '2'],1,1,0
70232000891520-JUNE23,['0' '2'],1,1,0
70232000891550-JUNE23,['0' '2'],1,1,0
70232000891620-JUNE23,['0' '2'],1,1,0
70232000891653-JUNE23,['0' '2'],1,1,0
70232000891733-JUNE23,['0' '2'],1,1,0
70232000891820-JUNE23,['0' '2'],1,1,0
70232000891907-JUNE23,['0' '2'],1,1,0
70232000892000-JUNE23,['0' '2'],1,1,0
70232000892054-JUNE23,['0' '2'],1,1,0
70232000892154-JUNE23,['0' '2'],1,1,0
70232000940504-JUNE23,['0' '2'],1,1,0
70232000940533-JUNE23,['0' '2'],1,1,0
70232000940559-JUNE23,['0' '2'],1,1,0
70232000940627-JUNE23,['0' '2'],1,1,0
70232000940656-JUNE23,['0' '2'],1,1,0
70232000940724-JUNE23,['0' '2'],1,1,0
70232000940754-JUNE23,['0' '2'],1,1,0
70232000940823-JUNE23,['0' '2'],1,1,0
70232000940852-JUNE23,['0' '2'],1,1,0
70232000940920-JUNE23,['0' '2'],1,1,0
70232000940946-JUNE23,['0' '2'],1,1,0
70232000941014-JUNE23,['0' '2'],1,1,0
70232000941044-JUNE23,['0' '2'],1,1,0
70232000941112-JUNE23,['0' '2'],1,1,0
70232000941141-JUNE23,['0' '2'],1,1,0
70232000941211-JUNE23,['0' '2'],1,1,0
70232000941241-JUNE23,['0' '2'],1,1,0
70232000941311-JUNE23,['0' '2'],1,1,0
70232000941341-JUNE23,['0' '2'],1,1,0
70232000941410-JUNE23,['0' '2'],1,1,0
70232000941439-JUNE23,['0' '2'],1,1,0
70232000941509-JUNE23,['0' '2'],1,1,0
70232000941609-JUNE23,['0' '2'],1,1,0
70232000941639-JUNE23,['0' '2'],1,1,0
70232000941741-JUNE23,['0' '2'],1,1,0
70232000941856-JUNE23,['0' '2'],1,1,0
70232000941940-JUNE23,['0' '2'],1,1,0
70232000951539-JUNE23,['2'],0,1,0
70232000951711-JUNE23,['2'],0,1,0
70232000951815-JUNE23,['2'],0,1,0
70232000952031-JUNE23,['2'],0,1,0
70232000952136-JUNE23,['2'],0,1,0
70232000952240-JUNE23,['2'],0,1,0
70232000952345-JUNE23,['2'],0,1,0
70251001631658-JUNE23,['0'],1,0,0
70251001710635-JUNE23,['0'],1,0,0
70251001710703-JUNE23,['0'],1,0,0
70251001710733-JUNE23,['0'],1,0,0
70251001710803-JUNE23,['0'],1,0,0
70251001710833-JUNE23,['0'],1,0,0
70251001710903-JUNE23,['0'],1,0,0
70251001710932-JUNE23,['0'],1,0,0
70251001711001-JUNE23,['0'],1,0,0
70251001711031-JUNE23,['0'],1,0,0
70251001711100-JUNE23,['0'],1,0,0
70251001711130-JUNE23,['0'],1,0,0
70251001711200-JUNE23,['0'],1,0,0
70251001711227-JUNE23,['0'],1,0,0
70251001711257-JUNE23,['0'],1,0,0
70251001711327-JUNE23,['0'],1,0,0
70251001711357-JUNE23,['0'],1,0,0
70251001711427-JUNE23,['0'],1,0,0
70251001711457-JUNE23,['0'],1,0,0
70251001711527-JUNE23,['0'],1,0,0
70251001711558-JUNE23,['0'],1,0,0
70251001711629-JUNE23,['0'],1,0,0
70251001711659-JUNE23,['0'],1,0,0
70251001711730-JUNE23,['0'],1,0,0
70251001760500-JUNE23,['0'],1,0,0
70251001760527-JUNE23,['0'],1,0,0
70251001760555-JUNE23,['0'],1,0,0
70251001760624-JUNE23,['0'],1,0,0
70251001760654-JUNE23,['0'],1,0,0
70251001760724-JUNE23,['0'],1,0,0
70251001760754-JUNE23,['0'],1,0,0
70251001760821-JUNE23,['0'],1,0,0
70251001760848-JUNE23,['0'],1,0,0
70251001760918-JUNE23,['0'],1,0,0
70251001760946-JUNE23,['0'],1,0,0
70251001761016-JUNE23,['0'],1,0,0
70251001761046-JUNE23,['0'],1,0,0
70251001761116-JUNE23,['0'],1,0,0
70251001761145-JUNE23,['0'],1,0,0
70251001761215-JUNE23,['0'],1,0,0
70251001761245-JUNE23,['0'],1,0,0
70251001761315-JUNE23,['0'],1,0,0
70251001761343-JUNE23,['0'],1,0,0
70251001761413-JUNE23,['0'],1,0,0
70251001761444-JUNE23,['0'],1,0,0
70251001761514-JUNE23,['0'],1,0,0
70251001761545-JUNE23,['0'],1,0,0
70251001761716-JUNE23,['0'],1,0,0
70251001761751-JUNE23,['0'],1,0,0
70265000150725-JUNE23,['0'],1,0,0
70265000150824-JUNE23,['0'],1,0,0
70265000150923-JUNE23,['0'],1,0,0
70265000151022-JUNE23,['0'],1,0,0
70265000151121-JUNE23,['0'],1,0,0
70265000151221-JUNE23,['0'],1,0,0
70265000151320-JUNE23,['0'],1,0,0
70265000151421-JUNE23,['0'],1,0,0
70265000151523-JUNE23,['0'],1,0,0
70265000151623-JUNE23,['0'],1,0,0
70265000151725-JUNE23,['0'],1,0,0
70265000151826-JUNE23,['0'],1,0,0
70265000151926-JUNE23,['0'],1,0,0
70265000160752-JUNE23,['0'],1,0,0
70265000160851-JUNE23,['0'],1,0,0
70265000160951-JUNE23,['0'],1,0,0
70265000161050-JUNE23,['0'],1,0,0
70265000161149-JUNE23,['0'],1,0,0
70265000161249-JUNE23,['0'],1,0,0
70265000161349-JUNE23,['0'],1,0,0
70265000161452-JUNE23,['0'],1,0,0
70265000161552-JUNE23,['0'],1,0,0
70265000161652-JUNE23,['0'],1,0,0
70265000161752-JUNE23,['0'],1,0,0
70265000161852-JUNE23,['0'],1,0,0
70265000161953-JUNE23,['0'],1,0,0
70460001990426-JUNE23,['3'],0,0,1
70460001990511-JUNE23,['3'],0,0,1
70460001990555-JUNE23,['3'],0,0,1
70460001990637-JUNE23,['3'],0,0,1
70460002000717-JUNE23,['3' '0'],1,0,1
70460002000753-JUNE23,['3' '0'],1,0,1
70460002000828-JUNE23,['3' '0'],1,0,1
70460002000858-JUNE23,['3' '0'],1,0,1
70460002000928-JUNE23,['3' '0'],1,0,1
70460002000957-JUNE23,['3' '0'],1,0,1
70460002001025-JUNE23,['3' '0'],1,0,1
70460002001054-JUNE23,['3' '0'],1,0,1
70460002001123-JUNE23,['3' '0'],1,0,1
70460002001153-JUNE23,['3' '0'],1,0,1
70460002001223-JUNE23,['3' '0'],1,0,1
70460002001253-JUNE23,['3' '0'],1,0,1
70460002001324-JUNE23,['3' '0'],1,0,1
70460002001354-JUNE23,['3' '0'],1,0,1
70460002001424-JUNE23,['3' '0'],1,0,1
70460002001454-JUNE23,['3' '0'],1,0,1
70460002001524-JUNE23,['3' '0'],1,0,1
70460002001556-JUNE23,['3' '0'],1,0,1
70460002001626-JUNE23,['3' '0'],1,0,1
70460002001656-JUNE23,['3' '0'],1,0,1
70460002001731-JUNE23,['3' '0'],1,0,1
70460002001813-JUNE23,['3' '0'],1,0,1
70460002001900-JUNE23,['3' '0'],1,0,1
70460002001954-JUNE23,['3' '0'],1,0,1
70460002002037-JUNE23,['3' '0'],1,0,1
70460002002122-JUNE23,['3' '0'],1,0,1
70460002002220-JUNE23,['3' '0'],1,0,1
70460002050500-JUNE23,['2' '0'],1,1,0
70460002050544-JUNE23,['2' '0'],1,1,0
70460002050628-JUNE23,['2' '0'],1,1,0
70460002050706-JUNE23,['2' '0'],1,1,0
70460002050741-JUNE23,['2' '0'],1,1,0
70460002050810-JUNE23,['2' '0'],1,1,0
70460002050839-JUNE23,['2' '0'],1,1,0
70460002050907-JUNE23,['2' '0'],1,1,0
70460002050935-JUNE23,['2' '0'],1,1,0
70460002051003-JUNE23,['2' '0'],1,1,0
70460002051033-JUNE23,['2' '0'],1,1,0
70460002051102-JUNE23,['2' '0'],1,1,0
70460002051131-JUNE23,['2' '0'],1,1,0
70460002051159-JUNE23,['2' '0'],1,1,0
70460002051229-JUNE23,['2' '0'],1,1,0
70460002051259-JUNE23,['2' '0'],1,1,0
70460002051329-JUNE23,['2' '0'],1,1,0
70460002051359-JUNE23,['2' '0'],1,1,0
70460002051429-JUNE23,['2' '0'],1,1,0
70460002051459-JUNE23,['2' '0'],1,1,0
70460002051528-JUNE23,['2' '0'],1,1,0
70460002051558-JUNE23,['2' '0'],1,1,0
70460002051628-JUNE23,['2' '0'],1,1,0
70460002051659-JUNE23,['2' '0'],1,1,0
70460002051732-JUNE23,['2' '0'],1,1,0
70460002051804-JUNE23,['2' '0'],1,1,0
70460002051834-JUNE23,['2' '0'],1,1,0
70460002051912-JUNE23,['2' '0'],1,1,0
70460002051958-JUNE23,['2' '0'],1,1,0
70460002052050-JUNE23,['2' '0'],1,1,0
70460002062135-JUNE23,['2'],0,1,0
70460002062222-JUNE23,['2'],0,1,0
70460002062319-JUNE23,['2'],0,1,0
70460002062417-JUNE23,['2'],0,1,0
70487001180631-JUNE23,['0'],1,0,0
70487001180730-JUNE23,['0'],1,0,0
70487001180820-JUNE23,['0'],1,0,0
70487001180904-JUNE23,['0'],1,0,0
70487001180948-JUNE23,['0'],1,0,0
70487001181033-JUNE23,['0'],1,0,0
70487001181117-JUNE23,['0'],1,0,0
70487001181200-JUNE23,['0'],1,0,0
70487001181245-JUNE23,['0'],1,0,0
70487001181330-JUNE23,['0'],1,0,0
70487001181415-JUNE23,['0'],1,0,0
70487001181500-JUNE23,['0'],1,0,0
70487001181546-JUNE23,['0'],1,0,0
70487001181631-JUNE23,['0'],1,0,0
70487001181716-JUNE23,['0'],1,0,0
70487001181803-JUNE23,['0'],1,0,0
70487001181851-JUNE23,['0'],1,0,0
70487001181936-JUNE23,['0'],1,0,0
70487001182030-JUNE23,['0'],1,0,0
70487001190625-JUNE23,['0'],1,0,0
70487001190710-JUNE23,['0'],1,0,0
70487001190755-JUNE23,['0'],1,0,0
70487001190840-JUNE23,['0'],1,0,0
70487001190925-JUNE23,['0'],1,0,0
70487001191010-JUNE23,['0'],1,0,0
70487001191055-JUNE23,['0'],1,0,0
70487001191140-JUNE23,['0'],1,0,0
70487001191225-JUNE23,['0'],1,0,0
70487001191310-JUNE23,['0'],1,0,0
70487001191355-JUNE23,['0'],1,0,0
70487001191440-JUNE23,['0'],1,0,0
70487001191525-JUNE23,['0'],1,0,0
70487001191610-JUNE23,['0'],1,0,0
70487001191655-JUNE23,['0'],1,0,0
70487001191740-JUNE23,['0'],1,0,0
70487001191825-JUNE23,['0'],1,0,0
70487001191910-JUNE23,['0'],1,0,0
70487001191955-JUNE23,['0'],1,0,0
70487001192040-JUNE23,['0'],1,0,0
70487001192125-JUNE23,['0'],1,0,0
70603000260525-JUNE23,['0'],1,0,0
70603000260543-JUNE23,['0'],1,0,0
70603000260558-JUNE23,['0'],1,0,0
70603000260613-JUNE23,['0'],1,0,0
70603000260628-JUNE23,['0'],1,0,0
70603000260643-JUNE23,['0'],1,0,0
70603000260657-JUNE23,['0'],1,0,0
70603000260711-JUNE23,['0'],1,0,0
70603000260725-JUNE23,['0'],1,0,0
70603000260740-JUNE23,['0'],1,0,0
70603000260755-JUNE23,['0'],1,0,0
70603000260810-JUNE23,['0'],1,0,0
70603000260825-JUNE23,['0'],1,0,0
70603000260840-JUNE23,['0'],1,0,0
70603000260854-JUNE23,['0'],1,0,0
70603000260908-JUNE23,['0'],1,0,0
70603000260922-JUNE23,['0'],1,0,0
70603000260937-JUNE23,['0'],1,0,0
70603000260952-JUNE23,['0'],1,0,0
70603000261005-JUNE23,['0'],1,0,0
70603000261020-JUNE23,['0'],1,0,0
70603000261035-JUNE23,['0'],1,0,0
70603000261050-JUNE23,['0'],1,0,0
70603000261105-JUNE23,['0'],1,0,0
70603000261120-JUNE23,['0'],1,0,0
70603000261136-JUNE23,['0'],1,0,0
70603000261151-JUNE23,['0'],1,0,0
70603000261205-JUNE23,['0'],1,0,0
70603000261219-JUNE23,['0'],1,0,0
70603000261233-JUNE23,['0'],1,0,0
70603000261247-JUNE23,['0'],1,0,0
70603000261301-JUNE23,['0'],1,0,0
70603000261317-JUNE23,['0'],1,0,0
70603000261332-JUNE23,['0'],1,0,0
70603000261347-JUNE23,['0'],1,0,0
70603000261402-JUNE23,['0'],1,0,0
70603000261416-JUNE23,['0'],1,0,0
70603000261431-JUNE23,['0'],1,0,0
70603000261447-JUNE23,['0'],1,0,0
70603000261504-JUNE23,['0'],1,0,0
70603000261519-JUNE23,['0'],1,0,0
70603000261533-JUNE23,['0'],1,0,0
70603000261548-JUNE23,['0'],1,0,0
70603000261603-JUNE23,['0'],1,0,0
70603000261618-JUNE23,['0'],1,0,0
70603000261633-JUNE23,['0'],1,0,0
70603000261648-JUNE23,['0'],1,0,0
70603000261703-JUNE23,['0'],1,0,0
70603000261718-JUNE23,['0'],1,0,0
70603000261733-JUNE23,['0'],1,0,0
70603000261749-JUNE23,['0'],1,0,0
70603000261804-JUNE23,['0'],1,0,0
70603000261819-JUNE23,['0'],1,0,0
70603000261837-JUNE23,['0'],1,0,0
70603000261859-JUNE23,['0'],1,0,0
70603000261922-JUNE23,['0'],1,0,0
70603000261947-JUNE23,['0'],1,0,0
70603000262015-JUNE23,['0'],1,0,0
70603000262046-JUNE23,['0'],1,0,0
70603000262115-JUNE23,['0'],1,0,0
70603000262147-JUNE23,['0'],1,0,0
70603000262217-JUNE23,['0'],1,0,0
70603000270530-JUNE23,['0'],1,0,0
70603000270548-JUNE23,['0'],1,0,0
70603000270603-JUNE23,['0'],1,0,0
70603000270618-JUNE23,['0'],1,0,0
70603000270632-JUNE23,['0'],1,0,0
70603000270647-JUNE23,['0'],1,0,0
70603000270702-JUNE23,['0'],1,0,0
70603000270717-JUNE23,['0'],1,0,0
70603000270732-JUNE23,['0'],1,0,0
70603000270747-JUNE23,['0'],1,0,0
70603000270802-JUNE23,['0'],1,0,0
70603000270817-JUNE23,['0'],1,0,0
70603000270832-JUNE23,['0'],1,0,0
70603000270846-JUNE23,['0'],1,0,0
70603000270901-JUNE23,['0'],1,0,0
70603000270916-JUNE23,['0'],1,0,0
70603000270931-JUNE23,['0'],1,0,0
70603000270945-JUNE23,['0'],1,0,0
70603000270959-JUNE23,['0'],1,0,0
70603000271014-JUNE23,['0'],1,0,0
70603000271029-JUNE23,['0'],1,0,0
70603000271044-JUNE23,['0'],1,0,0
70603000271059-JUNE23,['0'],1,0,0
70603000271114-JUNE23,['0'],1,0,0
70603000271127-JUNE23,['0'],1,0,0
70603000271141-JUNE23,['0'],1,0,0
70603000271155-JUNE23,['0'],1,0,0
70603000271209-JUNE23,['0'],1,0,0
70603000271223-JUNE23,['0'],1,0,0
70603000271238-JUNE23,['0'],1,0,0
70603000271253-JUNE23,['0'],1,0,0
70603000271308-JUNE23,['0'],1,0,0
70603000271323-JUNE23,['0'],1,0,0
70603000271338-JUNE23,['0'],1,0,0
70603000271353-JUNE23,['0'],1,0,0
70603000271408-JUNE23,['0'],1,0,0
70603000271423-JUNE23,['0'],1,0,0
70603000271438-JUNE23,['0'],1,0,0
70603000271453-JUNE23,['0'],1,0,0
70603000271508-JUNE23,['0'],1,0,0
70603000271523-JUNE23,['0'],1,0,0
70603000271539-JUNE23,['0'],1,0,0
70603000271554-JUNE23,['0'],1,0,0
70603000271609-JUNE23,['0'],1,0,0
70603000271624-JUNE23,['0'],1,0,0
70603000271639-JUNE23,['0'],1,0,0
70603000271654-JUNE23,['0'],1,0,0
70603000271709-JUNE23,['0'],1,0,0
70603000271724-JUNE23,['0'],1,0,0
70603000271738-JUNE23,['0'],1,0,0
70603000271754-JUNE23,['0'],1,0,0
70603000271811-JUNE23,['0'],1,0,0
70603000271829-JUNE23,['0'],1,0,0
70603000271851-JUNE23,['0'],1,0,0
70603000271916-JUNE23,['0'],1,0,0
70603000271946-JUNE23,['0'],1,0,0
70603000272018-JUNE23,['0'],1,0,0
70603000272048-JUNE23,['0'],1,0,0
70603000272118-JUNE23,['0'],1,0,0
70603000272148-JUNE23,['0'],1,0,0
70603000272219-JUNE23,['0'],1,0,0
70665000360505-JUNE23,['0'],1,0,0
70665000360550-JUNE23,['0'],1,0,0
70665000360640-JUNE23,['0'],1,0,0
70665000360730-JUNE23,['0'],1,0,0
70665000360820-JUNE23,['0'],1,0,0
70665000360910-JUNE23,['0'],1,0,0
70665000360958-JUNE23,['0'],1,0,0
70665000361048-JUNE23,['0'],1,0,0
70665000361138-JUNE23,['0'],1,0,0
70665000361227-JUNE23,['0'],1,0,0
70665000361318-JUNE23,['0'],1,0,0
70665000361408-JUNE23,['0'],1,0,0
70665000361458-JUNE23,['0'],1,0,0
70665000361548-JUNE23,['0'],1,0,0
70665000361637-JUNE23,['0'],1,0,0
70665000361728-JUNE23,['0'],1,0,0
70665000361823-JUNE23,['0'],1,0,0
70665000361923-JUNE23,['0'],1,0,0
70665000370549-JUNE23,['0'],1,0,0
70665000370639-JUNE23,['0'],1,0,0
70665000370728-JUNE23,['0'],1,0,0
70665000370818-JUNE23,['0'],1,0,0
70665000370908-JUNE23,['0'],1,0,0
70665000370957-JUNE23,['0'],1,0,0
70665000371047-JUNE23,['0'],1,0,0
70665000371136-JUNE23,['0'],1,0,0
70665000371226-JUNE23,['0'],1,0,0
70665000371316-JUNE23,['0'],1,0,0
70665000371406-JUNE23,['0'],1,0,0
70665000371456-JUNE23,['0'],1,0,0
70665000371546-JUNE23,['0'],1,0,0
70665000371636-JUNE23,['0'],1,0,0
70665000371726-JUNE23,['0'],1,0,0
70665000371816-JUNE23,['0'],1,0,0
70665000371908-JUNE23,['0'],1,0,0
70665000372008-JUNE23,['0'],1,0,0
70665000372112-JUNE23,['0'],1,0,0
70720012750413-JUNE23,['2'],0,1,0
70720012750428-JUNE23,['2'],0,1,0
70720012750443-JUNE23,['2'],0,1,0
70720012750458-JUNE23,['2'],0,1,0
70720012750513-JUNE23,['2'],0,1,0
70720012750525-JUNE23,['2'],0,1,0
70720012750537-JUNE23,['2'],0,1,0
70720012750550-JUNE23,['2'],0,1,0
70720012750609-JUNE23,['2'],0,1,0
70720012750624-JUNE23,['2'],0,1,0
70720012750640-JUNE23,['2'],0,1,0
70720012750712-JUNE23,['2'],0,1,0
70720012750728-JUNE23,['2'],0,1,0
70720012750744-JUNE23,['2'],0,1,0
70720012750800-JUNE23,['2'],0,1,0
70720012750901-JUNE23,['2'],0,1,0
70720012750945-JUNE23,['2'],0,1,0
70720012751127-JUNE23,['2'],0,1,0
70720012930723-JUNE23,['0'],1,0,0
70720012930744-JUNE23,['0'],1,0,0
70720012930806-JUNE23,['0'],1,0,0
70720012930827-JUNE23,['0'],1,0,0
70720012930841-JUNE23,['0'],1,0,0
70720012930856-JUNE23,['0'],1,0,0
70720012930910-JUNE23,['0'],1,0,0
70720012930939-JUNE23,['0'],1,0,0
70720012930954-JUNE23,['0'],1,0,0
70720012931009-JUNE23,['0'],1,0,0
70720012931023-JUNE23,['0'],1,0,0
70720012931037-JUNE23,['0'],1,0,0
70720012931052-JUNE23,['0'],1,0,0
70720012931107-JUNE23,['0'],1,0,0
70720012931122-JUNE23,['0'],1,0,0
70720012931136-JUNE23,['0'],1,0,0
70720012931150-JUNE23,['0'],1,0,0
70720012931205-JUNE23,['0'],1,0,0
70720012931220-JUNE23,['0'],1,0,0
70720012931235-JUNE23,['0'],1,0,0
70720012931250-JUNE23,['0'],1,0,0
70720012931305-JUNE23,['0'],1,0,0
70720012931320-JUNE23,['0'],1,0,0
70720012931335-JUNE23,['0'],1,0,0
70720012931350-JUNE23,['0'],1,0,0
70720012931405-JUNE23,['0'],1,0,0
70720012931420-JUNE23,['0'],1,0,0
70720012931435-JUNE23,['0'],1,0,0
70720012931450-JUNE23,['0'],1,0,0
70720012931505-JUNE23,['0'],1,0,0
70720012931520-JUNE23,['0'],1,0,0
70720012931536-JUNE23,['0'],1,0,0
70720012931551-JUNE23,['0'],1,0,0
70720012931606-JUNE23,['0'],1,0,0
70720012931621-JUNE23,['0'],1,0,0
70720012931637-JUNE23,['0'],1,0,0
70720012931653-JUNE23,['0'],1,0,0
70720012931709-JUNE23,['0'],1,0,0
70720012931727-JUNE23,['0'],1,0,0
70720012940932-JUNE23,['0'],1,0,0
70720012960653-JUNE23,['2' '0'],1,1,0
70720012960813-JUNE23,['2' '0'],1,1,0
70720012960829-JUNE23,['2' '0'],1,1,0
70720012960844-JUNE23,['2' '0'],1,1,0
70720012960913-JUNE23,['2' '0'],1,1,0
70720012960927-JUNE23,['2' '0'],1,1,0
70720012960955-JUNE23,['2' '0'],1,1,0
70720012961010-JUNE23,['2' '0'],1,1,0
70720012961025-JUNE23,['2' '0'],1,1,0
70720012961040-JUNE23,['2' '0'],1,1,0
70720012961055-JUNE23,['2' '0'],1,1,0
70720012961110-JUNE23,['2' '0'],1,1,0
70720012961139-JUNE23,['2' '0'],1,1,0
70720012961154-JUNE23,['2' '0'],1,1,0
70720012961209-JUNE23,['2' '0'],1,1,0
70720012961224-JUNE23,['2' '0'],1,1,0
70720012961239-JUNE23,['2' '0'],1,1,0
70720012961254-JUNE23,['2' '0'],1,1,0
70720012961309-JUNE23,['2' '0'],1,1,0
70720012961324-JUNE23,['2' '0'],1,1,0
70720012961339-JUNE23,['2' '0'],1,1,0
70720012961354-JUNE23,['2' '0'],1,1,0
70720012961409-JUNE23,['2' '0'],1,1,0
70720012961424-JUNE23,['2' '0'],1,1,0
70720012961439-JUNE23,['2' '0'],1,1,0
70720012961454-JUNE23,['2' '0'],1,1,0
70720012961509-JUNE23,['2' '0'],1,1,0
70720012961524-JUNE23,['2' '0'],1,1,0
70720012961539-JUNE23,['2' '0'],1,1,0
70720012961554-JUNE23,['2' '0'],1,1,0
70720012961610-JUNE23,['2' '0'],1,1,0
70720012961626-JUNE23,['2' '0'],1,1,0
70720012961636-JUNE23,['2' '0'],1,1,0
70720012961651-JUNE23,['2' '0'],1,1,0
70720012961706-JUNE23,['2' '0'],1,1,0
70720012961721-JUNE23,['2' '0'],1,1,0
70720012961737-JUNE23,['2' '0'],1,1,0
70720012961752-JUNE23,['2' '0'],1,1,0
70720012961807-JUNE23,['2' '0'],1,1,0
70720012961822-JUNE23,['2' '0'],1,1,0
70720012961837-JUNE23,['2' '0'],1,1,0
70720012961853-JUNE23,['2' '0'],1,1,0
70720012961908-JUNE23,['2' '0'],1,1,0
70720012961923-JUNE23,['2' '0'],1,1,0
70720012961938-JUNE23,['2' '0'],1,1,0
70720012961955-JUNE23,['2' '0'],1,1,0
70720012962011-JUNE23,['2' '0'],1,1,0
70720012962028-JUNE23,['2' '0'],1,1,0
70720012962045-JUNE23,['2' '0'],1,1,0
70720012962102-JUNE23,['2' '0'],1,1,0
70720012962118-JUNE23,['2' '0'],1,1,0
70720012962134-JUNE23,['2' '0'],1,1,0
70720012962150-JUNE23,['2' '0'],1,1,0
70720012962207-JUNE23,['2' '0'],1,1,0
70720012962225-JUNE23,['2' '0'],1,1,0
70720012962245-JUNE23,['2' '0'],1,1,0
70720012962306-JUNE23,['2' '0'],1,1,0
70720012962327-JUNE23,['2' '0'],1,1,0
70720012962348-JUNE23,['2' '0'],1,1,0
70720012962409-JUNE23,['2' '0'],1,1,0
70720012970717-JUNE23,['0'],1,0,0
70720012970733-JUNE23,['0'],1,0,0
70720012970749-JUNE23,['0'],1,0,0
70720012970805-JUNE23,['0'],1,0,0
70720012970821-JUNE23,['0'],1,0,0
70720012970851-JUNE23,['0'],1,0,0
70720012970906-JUNE23,['0'],1,0,0
70720012970934-JUNE23,['0'],1,0,0
70720012970948-JUNE23,['0'],1,0,0
70720012971003-JUNE23,['0'],1,0,0
70720012971018-JUNE23,['0'],1,0,0
70720012971033-JUNE23,['0'],1,0,0
70720012971048-JUNE23,['0'],1,0,0
70720012971103-JUNE23,['0'],1,0,0
70720012971117-JUNE23,['0'],1,0,0
70720012971132-JUNE23,['0'],1,0,0
70720012971147-JUNE23,['0'],1,0,0
70720012971202-JUNE23,['0'],1,0,0
70720012971217-JUNE23,['0'],1,0,0
70720012971232-JUNE23,['0'],1,0,0
70720012971247-JUNE23,['0'],1,0,0
70720012971302-JUNE23,['0'],1,0,0
70720012971317-JUNE23,['0'],1,0,0
70720012971332-JUNE23,['0'],1,0,0
70720012971347-JUNE23,['0'],1,0,0
70720012971402-JUNE23,['0'],1,0,0
70720012971417-JUNE23,['0'],1,0,0
70720012971432-JUNE23,['0'],1,0,0
70720012971447-JUNE23,['0'],1,0,0
70720012971502-JUNE23,['0'],1,0,0
70720012971517-JUNE23,['0'],1,0,0
70720012971532-JUNE23,['0'],1,0,0
70720012971546-JUNE23,['0'],1,0,0
70720012981603-JUNE23,['0'],1,0,0
70720012981618-JUNE23,['0'],1,0,0
70720012990534-JUNE23,['0'],1,0,0
70720012990552-JUNE23,['0'],1,0,0
70720012990608-JUNE23,['0'],1,0,0
70720012990623-JUNE23,['0'],1,0,0
70720012990638-JUNE23,['0'],1,0,0
70720012990651-JUNE23,['0'],1,0,0
70720012990704-JUNE23,['0'],1,0,0
